gene_symbol	taxon_id	entrez_gene_id	species_name
Opn5	10089	110284283	Mus caroli
Opn5	10090	353344	Mus musculus
Opn5	10093	110335919	Mus pahari
Opn5	10116	316259	Rattus norvegicus
Opn5	10117	116898085	Rattus rattus
Opn5	10129	127691869	Apodemus sylvaticus
Opn5	10141	100730558	Cavia porcellus
Opn5	10160	101592589	Octodon degus
Opn5	10181	101712357	Heterocephalus glaber
Opn5	1026970	103744889	Nannospalax galili
Opn5	1047088	119824001	Arvicola amphibius
Opn5	105255	122101619	Dipodomys spectabilis
Opn5	111838	121450380	Microtus oregoni
Opn5	230844	102919242	Peromyscus maniculatus bairdii
Opn5	269649	130862449	Chionomys nivalis
Opn5	30640	124988001	Sciurus carolinensis
Opn5	34839	102013337	Chinchilla lanigera
Opn5	38674	118570007	Onychomys torridus
Opn5	42410	131893893	Peromyscus eremicus
Opn5	43179	101968691	Ictidomys tridecemlineatus
Opn5	447135	125405929	Myodes glareolus
Opn5	48139	129682810	Psammomys obesus
Opn5	51337	101617646	Jaculus jaculus
Opn5	51338	109678287	Castor canadensis
Opn5	564181	128114930	Peromyscus californicus insignis
Opn5	60746	127195149	Acomys russatus
Opn5	79684	101993924	Microtus ochrogaster
Opn5	885580	104857699	Fukomys damarensis
Opn5	94247	138827728	Dipodomys merriami
Opn5	9995	124100511	Marmota monax
Oprd1	10020	105997654	Dipodomys ordii
Oprd1	10029	100762884	Cricetulus griseus
Oprd1	10036	101843696	Mesocricetus auratus
Oprd1	10041	114705668	Peromyscus leucopus
Oprd1	10047	110557183	Meriones unguiculatus
Oprd1	10089	110292723	Mus caroli
Oprd1	10090	18386	Mus musculus
Oprd1	10093	110323128	Mus pahari
Oprd1	10116	24613	Rattus norvegicus
Oprd1	10117	116895625	Rattus rattus
Oprd1	10129	127681375	Apodemus sylvaticus
Oprd1	10141	100733231	Cavia porcellus
Oprd1	10160	101574592	Octodon degus
Oprd1	10181	101721957	Heterocephalus glaber
Oprd1	1026970	103745910	Nannospalax galili
Oprd1	1047088	119817728	Arvicola amphibius
Oprd1	105255	122115269	Dipodomys spectabilis
Oprd1	111838	121448165	Microtus oregoni
Oprd1	230844	102919470	Peromyscus maniculatus bairdii
Oprd1	269649	130883594	Chionomys nivalis
Oprd1	30640	124981436	Sciurus carolinensis
Oprd1	34839	102021202	Chinchilla lanigera
Oprd1	38674	118578890	Onychomys torridus
Oprd1	42410	131904899	Peromyscus eremicus
Oprd1	43179	101971657	Ictidomys tridecemlineatus
Oprd1	447135	125400296	Myodes glareolus
Oprd1	48139	129679659	Psammomys obesus
Oprd1	51338	109682920	Castor canadensis
Oprd1	564181	128096704	Peromyscus californicus insignis
Oprd1	60746	127211415	Acomys russatus
Oprd1	79684	101991265	Microtus ochrogaster
Oprd1	885580	104867679	Fukomys damarensis
Oprd1	94247	138837970	Dipodomys merriami
Oprd1	9995	124109697	Marmota monax
Oprk1	10020	105980447	Dipodomys ordii
Oprk1	10029	100753654	Cricetulus griseus
Oprk1	10036	101844078	Mesocricetus auratus
Oprk1	10041	114686445	Peromyscus leucopus
Oprk1	10047	110561570	Meriones unguiculatus
Oprk1	10089	110292392	Mus caroli
Oprk1	10090	18387	Mus musculus
Oprk1	10093	110338699	Mus pahari
Oprk1	10116	29335	Rattus norvegicus
Oprk1	10117	116903757	Rattus rattus
Oprk1	10129	127679795	Apodemus sylvaticus
Oprk1	10141	100135587	Cavia porcellus
Oprk1	10160	101586796	Octodon degus
Oprk1	10181	101712431	Heterocephalus glaber
Oprk1	1026970	103743200	Nannospalax galili
Oprk1	1047088	119826405	Arvicola amphibius
Oprk1	105255	122121946	Dipodomys spectabilis
Oprk1	111838	121451573	Microtus oregoni
Oprk1	230844	102913145	Peromyscus maniculatus bairdii
Oprk1	269649	130888174	Chionomys nivalis
Oprk1	30640	124990783	Sciurus carolinensis
Oprk1	34839	102003941	Chinchilla lanigera
Oprk1	38674	118578427	Onychomys torridus
Oprk1	42410	131904506	Peromyscus eremicus
Oprk1	43179	101963602	Ictidomys tridecemlineatus
Oprk1	447135	125391229	Myodes glareolus
Oprk1	48139	129673504	Psammomys obesus
Oprk1	51337	101610212	Jaculus jaculus
Oprk1	51338	109680639	Castor canadensis
Oprk1	564181	128096166	Peromyscus californicus insignis
Oprk1	60746	127201047	Acomys russatus
Oprk1	79684	101979131	Microtus ochrogaster
Oprk1	885580	104872843	Fukomys damarensis
Oprk1	94247	138805719	Dipodomys merriami
Oprk1	9995	124082159	Marmota monax
Oprl1	10020	105996329	Dipodomys ordii
Oprl1	10029	100766638	Cricetulus griseus
Oprl1	10036	101830701	Mesocricetus auratus
Oprl1	10041	114704149	Peromyscus leucopus
Oprl1	10047	110554199	Meriones unguiculatus
Oprl1	10089	110311602	Mus caroli
Oprl1	10090	18389	Mus musculus
Oprl1	10093	110317920	Mus pahari
Oprl1	10116	29256	Rattus norvegicus
Oprl1	10117	116902455	Rattus rattus
Oprl1	10129	127686414	Apodemus sylvaticus
Oprl1	10141	100135588	Cavia porcellus
Oprl1	10160	101573687	Octodon degus
Oprl1	10181	101706935	Heterocephalus glaber
Oprl1	1026970	103742284	Nannospalax galili
Oprl1	1047088	119814678	Arvicola amphibius
Oprl1	105255	122101816	Dipodomys spectabilis
Oprl1	111838	121440817	Microtus oregoni
Oprl1	230844	102917004	Peromyscus maniculatus bairdii
Oprl1	269649	130881883	Chionomys nivalis
Oprl1	30640	124978226	Sciurus carolinensis
Oprl1	34839	102023292	Chinchilla lanigera
Oprl1	38674	118583109	Onychomys torridus
Oprl1	42410	131908815	Peromyscus eremicus
Oprl1	43179	101974475	Ictidomys tridecemlineatus
Oprl1	447135	125405056	Myodes glareolus
Oprl1	48139	129668181	Psammomys obesus
Oprl1	51337	101603452	Jaculus jaculus
Oprl1	51338	109684570	Castor canadensis
Oprl1	564181	128101211	Peromyscus californicus insignis
Oprl1	60746	127187844	Acomys russatus
Oprl1	79684	101990274	Microtus ochrogaster
Oprl1	885580	104868578	Fukomys damarensis
Oprl1	9995	124085891	Marmota monax
Oprm1	10020	105993657	Dipodomys ordii
Oprm1	10029	100770962	Cricetulus griseus
Oprm1	10036	101828870	Mesocricetus auratus
Oprm1	10041	114680886	Peromyscus leucopus
Oprm1	10047	110565466	Meriones unguiculatus
Oprm1	10089	110303232	Mus caroli
Oprm1	10090	18390	Mus musculus
Oprm1	10093	110337855	Mus pahari
Oprm1	10116	25601	Rattus norvegicus
Oprm1	10117	116892871	Rattus rattus
Oprm1	10129	127674064	Apodemus sylvaticus
Oprm1	10141	100379267	Cavia porcellus
Oprm1	10160	101562813	Octodon degus
Oprm1	10181	100897068	Heterocephalus glaber
Oprm1	1026970	103751342	Nannospalax galili
Oprm1	1047088	119820651	Arvicola amphibius
Oprm1	105255	122106719	Dipodomys spectabilis
Oprm1	111838	121466476	Microtus oregoni
Oprm1	230844	102921023	Peromyscus maniculatus bairdii
Oprm1	269649	130869453	Chionomys nivalis
Oprm1	30640	124989714	Sciurus carolinensis
Oprm1	34839	102024279	Chinchilla lanigera
Oprm1	38674	118570550	Onychomys torridus
Oprm1	42410	131918613	Peromyscus eremicus
Oprm1	43179	101954892	Ictidomys tridecemlineatus
Oprm1	447135	125390887	Myodes glareolus
Oprm1	48139	129683208	Psammomys obesus
Oprm1	51337	101600395	Jaculus jaculus
Oprm1	51338	109700106	Castor canadensis
Oprm1	564181	128118367	Peromyscus californicus insignis
Oprm1	60746	127205239	Acomys russatus
Oprm1	79684	101981223	Microtus ochrogaster
Oprm1	885580	104865382	Fukomys damarensis
Oprm1	94247	138819130	Dipodomys merriami
Oprm1	9995	124100956	Marmota monax
Or10a2	10090	259035	Mus musculus
Or10a2	10116	293374	Rattus norvegicus
Or10a3	10090	258303	Mus musculus
Or10a3	10116	293424	Rattus norvegicus
Or10a4	10090	18314	Mus musculus
Or10a4	10116	293375	Rattus norvegicus
Or10a4	230844	102920272	Peromyscus maniculatus bairdii
Or10a4	43179	101976516	Ictidomys tridecemlineatus
Or10a4	51338	109678601	Castor canadensis
Or10a4	94247	138836616	Dipodomys merriami
Or10a5	10090	259036	Mus musculus
Or10a5	10116	293370	Rattus norvegicus
Or10ac1	10090	546896	Mus musculus
Or10ac1	10116	405142	Rattus norvegicus
Or10ad1	10090	634104	Mus musculus
Or10ad1	10116	500926	Rattus norvegicus
Or10ad1	94247	138836384	Dipodomys merriami
Or10c1	10090	258506	Mus musculus
Or10c1	10116	294198	Rattus norvegicus
Or10c1	230844	102918266	Peromyscus maniculatus bairdii
Or10c1	51338	109677974	Castor canadensis
Or10c1	94247	138827785	Dipodomys merriami
Or10d3	10090	258327	Mus musculus
Or10d3	10116	300607	Rattus norvegicus
Or10g3	10090	258424	Mus musculus
Or10g3	10116	290049	Rattus norvegicus
Or10g3	43179	101964730	Ictidomys tridecemlineatus
Or10g3	51338	109690949	Castor canadensis
Or10g3c	10116	405122	Rattus norvegicus
Or10g6	10090	258283	Mus musculus
Or10g6	10116	120094367	Rattus norvegicus
Or10g6	43179	101956180	Ictidomys tridecemlineatus
Or10g6	51338	141417915	Castor canadensis
Or10g7	10090	259109	Mus musculus
Or10g9	10090	259112	Mus musculus
Or10g9	10116	300634	Rattus norvegicus
Or10h1	10090	100038860	Mus musculus
Or10h1	10116	366843	Rattus norvegicus
Or10h1d	10116	299576	Rattus norvegicus
Or10h5	10090	100043474	Mus musculus
Or10j3	10090	258880	Mus musculus
Or10j3	10116	289240	Rattus norvegicus
Or10j5	10090	18313	Mus musculus
Or10j5	10116	304985	Rattus norvegicus
Or10j5	43179	101970211	Ictidomys tridecemlineatus
Or10j5	51338	109702203	Castor canadensis
Or10k2	10090	258267	Mus musculus
Or10k2	10116	364979	Rattus norvegicus
Or10k2	94247	138812079	Dipodomys merriami
Or10p1	10090	258933	Mus musculus
Or10p1	10116	288858	Rattus norvegicus
Or10p1	230844	102926432	Peromyscus maniculatus bairdii
Or10p1	51338	109696185	Castor canadensis
Or10p1	94247	138837552	Dipodomys merriami
Or10q1	10090	258992	Mus musculus
Or10q1	10116	405935	Rattus norvegicus
Or10q1	43179	101974107	Ictidomys tridecemlineatus
Or10q1	94247	138834128	Dipodomys merriami
Or10s1	10090	258853	Mus musculus
Or10s1	10116	300637	Rattus norvegicus
Or10s1	230844	102922071	Peromyscus maniculatus bairdii
Or10s1	43179	101964472	Ictidomys tridecemlineatus
Or10v1	10090	258405	Mus musculus
Or10v1	10116	309222	Rattus norvegicus
Or10w1	10090	258098	Mus musculus
Or10w1	10116	405934	Rattus norvegicus
Or10w1	94247	138833553	Dipodomys merriami
Or10x1	10090	258238	Mus musculus
Or10x1	10116	289260	Rattus norvegicus
Or10x1	43179	101956715	Ictidomys tridecemlineatus
Or10x1	51338	109700652	Castor canadensis
Or10z1	10090	258710	Mus musculus
Or10z1	10116	405222	Rattus norvegicus
Or10z1	230844	102906159	Peromyscus maniculatus bairdii
Or10z1	43179	101973775	Ictidomys tridecemlineatus
Or10z1	51338	109700650	Castor canadensis
Or10z1	94247	138812141	Dipodomys merriami
Or11g2	10090	257884	Mus musculus
Or11g2	10116	290018	Rattus norvegicus
Or11h4	10090	56858	Mus musculus
Or11h4	10116	405325	Rattus norvegicus
Or11h6	10090	258296	Mus musculus
Or11h6	10116	290020	Rattus norvegicus
Or11h7	10090	258295	Mus musculus
Or12d2	10090	258218	Mus musculus
Or12d2	10116	294190	Rattus norvegicus
Or12d2	94247	138827938	Dipodomys merriami
Or12d2c	10116	405349	Rattus norvegicus
Or13a1	10090	258914	Mus musculus
Or13a1	10116	405352	Rattus norvegicus
Or13a1	230844	102910238	Peromyscus maniculatus bairdii
Or13a1	43179	101961727	Ictidomys tridecemlineatus
Or13a1	51338	109703271	Castor canadensis
Or13c3	10090	258821	Mus musculus
Or13c3	10116	298042	Rattus norvegicus
Or13c7	10090	29845	Mus musculus
Or13c7	10116	298733	Rattus norvegicus
Or13c9	10090	258856	Mus musculus
Or13c9	10116	298039	Rattus norvegicus
Or13c9	230844	102928992	Peromyscus maniculatus bairdii
Or13d1	10090	258600	Mus musculus
Or13d1	10116	298038	Rattus norvegicus
Or13d1	230844	102902870	Peromyscus maniculatus bairdii
Or13j1	10090	56015	Mus musculus
Or13j1	10116	298396	Rattus norvegicus
Or14j1	10090	258287	Mus musculus
Or14j1	10116	365523	Rattus norvegicus
Or1b1	10090	259053	Mus musculus
Or1b1	10116	296687	Rattus norvegicus
Or1b1	230844	102928105	Peromyscus maniculatus bairdii
Or1b1	43179	101964926	Ictidomys tridecemlineatus
Or1b1	51338	109680941	Castor canadensis
Or1b1	94247	138816554	Dipodomys merriami
Or1d2	10090	258153	Mus musculus
Or1d2	10116	287517	Rattus norvegicus
Or1e1	10090	258925	Mus musculus
Or1e1	10116	287480	Rattus norvegicus
Or1j1	10090	18328	Mus musculus
Or1j1	10116	296675	Rattus norvegicus
Or1j4	10090	258620	Mus musculus
Or1j4	10116	405115	Rattus norvegicus
Or1l8	10090	258618	Mus musculus
Or1l8	10116	405114	Rattus norvegicus
Or1m1	10090	18322	Mus musculus
Or1m1	10116	315452	Rattus norvegicus
Or1n1	10090	258944	Mus musculus
Or1n1	10116	56821	Rattus norvegicus
Or1n1	51338	109701717	Castor canadensis
Or1n2	10090	258941	Mus musculus
Or1n2	10116	296679	Rattus norvegicus
Or1o2	10090	258505	Mus musculus
Or1o2	10116	294196	Rattus norvegicus
Or1o2e	10116	405202	Rattus norvegicus
Or1p1	10090	18359	Mus musculus
Or1p1	10116	287520	Rattus norvegicus
Or1q1	10090	258616	Mus musculus
Or1q1	10116	296682	Rattus norvegicus
Or1q1	51338	109680940	Castor canadensis
Or1s2	10090	258991	Mus musculus
Or1s2	10116	293809	Rattus norvegicus
Or2a12	10090	258292	Mus musculus
Or2a14	10090	258648	Mus musculus
Or2a14	10116	405134	Rattus norvegicus
Or2a25	10090	258990	Mus musculus
Or2a25	10116	405136	Rattus norvegicus
Or2a25	43179	101969769	Ictidomys tridecemlineatus
Or2a5	10090	258270	Mus musculus
Or2a5	10116	405137	Rattus norvegicus
Or2a7	10090	18310	Mus musculus
Or2a7	10116	405133	Rattus norvegicus
Or2a7	230844	102907452	Peromyscus maniculatus bairdii
Or2a7	43179	101967390	Ictidomys tridecemlineatus
Or2ag1	10090	259034	Mus musculus
Or2ag1	10116	293364	Rattus norvegicus
Or2ag2	10090	258350	Mus musculus
Or2ag2	10116	365340	Rattus norvegicus
Or2at4	10090	259066	Mus musculus
Or2at4	230844	102927638	Peromyscus maniculatus bairdii
Or2b11	10090	257962	Mus musculus
Or2b11	10116	405993	Rattus norvegicus
Or2b11	43179	144366712	Ictidomys tridecemlineatus
Or2b2	10090	258067	Mus musculus
Or2b2	10116	60451	Rattus norvegicus
Or2b6	10090	218066	Mus musculus
Or2c1	10090	18312	Mus musculus
Or2c1	10116	302954	Rattus norvegicus
Or2c1	43179	101977603	Ictidomys tridecemlineatus
Or2c1	51338	109677653	Castor canadensis
Or2d2	10090	258776	Mus musculus
Or2d2	10116	293377	Rattus norvegicus
Or2d2	230844	102920582	Peromyscus maniculatus bairdii
Or2d2	43179	101976796	Ictidomys tridecemlineatus
Or2d2	51338	109678615	Castor canadensis
Or2d2	94247	138836617	Dipodomys merriami
Or2d3	10090	194433	Mus musculus
Or2d3	10116	293365	Rattus norvegicus
Or2d3	51338	109693789	Castor canadensis
Or2d3	94247	138836618	Dipodomys merriami
Or2f1	10090	258016	Mus musculus
Or2f1	10116	405331	Rattus norvegicus
Or2f2	10090	258207	Mus musculus
Or2f2	10116	405140	Rattus norvegicus
Or2h1	10090	258470	Mus musculus
Or2h1	10116	294203	Rattus norvegicus
Or2h1b	10090	258051	Mus musculus
Or2h1b	10116	405199	Rattus norvegicus
Or2h2	10090	258469	Mus musculus
Or2h2	10116	294204	Rattus norvegicus
Or2h2	43179	101970872	Ictidomys tridecemlineatus
Or2h2c	10090	258448	Mus musculus
Or2h2c	10116	405201	Rattus norvegicus
Or2j3	10090	258481	Mus musculus
Or2j3	10116	294138	Rattus norvegicus
Or2k2	10090	258922	Mus musculus
Or2k2	10116	366377	Rattus norvegicus
Or2k2	230844	102911608	Peromyscus maniculatus bairdii
Or2k2	43179	101968926	Ictidomys tridecemlineatus
Or2k2	51338	109692885	Castor canadensis
Or2k2	94247	138815533	Dipodomys merriami
Or2l13	10090	259071	Mus musculus
Or2l13	10116	287969	Rattus norvegicus
Or2l13c	10116	287970	Rattus norvegicus
Or2l5	10090	258937	Mus musculus
Or2l5	10116	363826	Rattus norvegicus
Or2t1	10090	18330	Mus musculus
Or2t1	10116	305711	Rattus norvegicus
Or2t1	94247	138835606	Dipodomys merriami
Or2t29	10090	259148	Mus musculus
Or2t29	10116	405056	Rattus norvegicus
Or2t35	10090	257982	Mus musculus
Or2t35	10116	289923	Rattus norvegicus
Or2t6	10090	258387	Mus musculus
Or2t6	10116	364275	Rattus norvegicus
Or2v1	10090	18356	Mus musculus
Or2v1	10116	287237	Rattus norvegicus
Or2v1	43179	101956428	Ictidomys tridecemlineatus
Or2v1	94247	138807973	Dipodomys merriami
Or2v2	10090	258334	Mus musculus
Or2v2	10116	287236	Rattus norvegicus
Or2w1	10090	18341	Mus musculus
Or2w1	10116	291361	Rattus norvegicus
Or2w3	10090	404346	Mus musculus
Or2w3	51338	109696422	Castor canadensis
Or2y1	10090	258027	Mus musculus
Or2y1	10116	405987	Rattus norvegicus
Or3a1	10090	258702	Mus musculus
Or3a1	10116	287516	Rattus norvegicus
Or4a15	10090	258975	Mus musculus
Or4a15	10116	405952	Rattus norvegicus
Or4a47	10090	258985	Mus musculus
Or4a47	10116	405955	Rattus norvegicus
Or4b1	10090	258987	Mus musculus
Or4b1	10116	366120	Rattus norvegicus
Or4b1	43179	101958404	Ictidomys tridecemlineatus
Or4c11	10090	258896	Mus musculus
Or4c11	10116	404828	Rattus norvegicus
Or4c12	10090	258338	Mus musculus
Or4c12	10116	366115	Rattus norvegicus
Or4c15	10090	258025	Mus musculus
Or4c15	10116	295869	Rattus norvegicus
Or4c3	10090	258206	Mus musculus
Or4c3	10116	366116	Rattus norvegicus
Or4d1	10090	258407	Mus musculus
Or4d10	10090	258155	Mus musculus
Or4d10	10116	405036	Rattus norvegicus
Or4d11	10090	258675	Mus musculus
Or4d11	10116	293759	Rattus norvegicus
Or4d11	230844	102917844	Peromyscus maniculatus bairdii
Or4d6	10090	258673	Mus musculus
Or4d6	10116	293763	Rattus norvegicus
Or4d6	230844	102918454	Peromyscus maniculatus bairdii
Or4d6	43179	101958212	Ictidomys tridecemlineatus
Or4d6	51338	109674973	Castor canadensis
Or4d6	94247	138833540	Dipodomys merriami
Or4e1	10090	57270	Mus musculus
Or4e1	10116	290055	Rattus norvegicus
Or4e1	43179	101976884	Ictidomys tridecemlineatus
Or4e1	51338	109678953	Castor canadensis
Or4e2	10090	57271	Mus musculus
Or4e2	10116	364306	Rattus norvegicus
Or4e2	230844	102918530	Peromyscus maniculatus bairdii
Or4e2	43179	101969288	Ictidomys tridecemlineatus
Or4e2	51338	109678952	Castor canadensis
Or4f15	10090	258439	Mus musculus
Or4f15	10116	404794	Rattus norvegicus
Or4f5	10116	499858	Rattus norvegicus
Or4f6	10090	258441	Mus musculus
Or4f6	10116	296037	Rattus norvegicus
Or4k1	10090	258039	Mus musculus
Or4k1	10116	405389	Rattus norvegicus
Or4k1	94247	138839542	Dipodomys merriami
Or4k15	10090	258316	Mus musculus
Or4k15	10116	290003	Rattus norvegicus
Or4k15c	10090	258313	Mus musculus
Or4k15c	10116	290002	Rattus norvegicus
Or4k2	10090	258486	Mus musculus
Or4k2	10116	290006	Rattus norvegicus
Or4k5	10090	258275	Mus musculus
Or4k5	10116	290005	Rattus norvegicus
Or4k5	230844	102913446	Peromyscus maniculatus bairdii
Or4k5	94247	138805913	Dipodomys merriami
Or4l1	10090	259147	Mus musculus
Or4l1	10116	405326	Rattus norvegicus
Or4m1	10090	258658	Mus musculus
Or4m1	10116	290010	Rattus norvegicus
Or4n4	10090	258659	Mus musculus
Or4n4	10116	290009	Rattus norvegicus
Or4n5	10090	258487	Mus musculus
Or4n5	10116	290001	Rattus norvegicus
Or4p4	10090	257937	Mus musculus
Or4p4	10116	404834	Rattus norvegicus
Or4q3	10090	257909	Mus musculus
Or4q3	10116	498490	Rattus norvegicus
Or4q3	43179	101963790	Ictidomys tridecemlineatus
Or4s2	10090	404399	Mus musculus
Or4s2	10116	404833	Rattus norvegicus
Or51a7	10090	258248	Mus musculus
Or51a7	10116	365324	Rattus norvegicus
Or51a7	51338	109702458	Castor canadensis
Or51a7b	10116	293214	Rattus norvegicus
Or51b4	10090	18367	Mus musculus
Or51b4	10116	293268	Rattus norvegicus
Or51b4	230844	102903000	Peromyscus maniculatus bairdii
Or51b4	43179	101966696	Ictidomys tridecemlineatus
Or51b4	51338	109694084	Castor canadensis
Or51b6	10090	18365	Mus musculus
Or51b6	10116	293271	Rattus norvegicus
Or51b6	230844	102904123	Peromyscus maniculatus bairdii
Or51d1	10090	258358	Mus musculus
Or51d1	10116	684208	Rattus norvegicus
Or51d1	230844	102925955	Peromyscus maniculatus bairdii
Or51d1	43179	101963222	Ictidomys tridecemlineatus
Or51d1	94247	138836572	Dipodomys merriami
Or51e1	10090	259097	Mus musculus
Or51e1	10116	365323	Rattus norvegicus
Or51e1	94247	138836458	Dipodomys merriami
Or51e2	10090	170639	Mus musculus
Or51e2	94247	138836191	Dipodomys merriami
Or51f1	10090	258168	Mus musculus
Or51f1	10116	684170	Rattus norvegicus
Or51f2	10090	259095	Mus musculus
Or51f2	10116	405904	Rattus norvegicus
Or51f2	51338	109679432	Castor canadensis
Or51g1	10090	259119	Mus musculus
Or51g1	10116	293215	Rattus norvegicus
Or51g1	230844	102909980	Peromyscus maniculatus bairdii
Or51g1	43179	101977636	Ictidomys tridecemlineatus
Or51g1	51338	109702460	Castor canadensis
Or51g1	94247	138836203	Dipodomys merriami
Or51g2	10090	259113	Mus musculus
Or51g2	10116	365326	Rattus norvegicus
Or51g2	230844	102905016	Peromyscus maniculatus bairdii
Or51g2	51338	109702446	Castor canadensis
Or51g2	94247	138836202	Dipodomys merriami
Or51h1	10090	259107	Mus musculus
Or51h1	10116	684171	Rattus norvegicus
Or51i1	10090	258819	Mus musculus
Or51i1	10116	365330	Rattus norvegicus
Or51i2	10090	259075	Mus musculus
Or51i2	10116	293281	Rattus norvegicus
Or51i2	230844	102905992	Peromyscus maniculatus bairdii
Or51l1	10090	404407	Mus musculus
Or51l1	10116	293221	Rattus norvegicus
Or51l1	94247	138836204	Dipodomys merriami
Or51m1	10090	258961	Mus musculus
Or51q1	10090	259122	Mus musculus
Or51q1	10116	293278	Rattus norvegicus
Or51q1	51338	109675027	Castor canadensis
Or51q1	94247	138836591	Dipodomys merriami
Or51t1	10116	502357	Rattus norvegicus
Or51t1	230844	102904081	Peromyscus maniculatus bairdii
Or51t1	43179	101978191	Ictidomys tridecemlineatus
Or51t1	51338	109702462	Castor canadensis
Or51t1	94247	138836200	Dipodomys merriami
Or52a5	10090	18369	Mus musculus
Or52a5	10116	405911	Rattus norvegicus
Or52b2	10090	259063	Mus musculus
Or52b2	10116	365337	Rattus norvegicus
Or52b2	230844	102906452	Peromyscus maniculatus bairdii
Or52b2	43179	101958553	Ictidomys tridecemlineatus
Or52b2	51338	109699912	Castor canadensis
Or52b2	94247	138836251	Dipodomys merriami
Or52b4	10090	259083	Mus musculus
Or52b4	10116	293195	Rattus norvegicus
Or52b4	94247	138836181	Dipodomys merriami
Or52d1	10090	259058	Mus musculus
Or52d1	10116	293285	Rattus norvegicus
Or52d1	51338	109675875	Castor canadensis
Or52e2	10090	259054	Mus musculus
Or52e2	10116	293223	Rattus norvegicus
Or52e4	10090	258355	Mus musculus
Or52e4	10116	405918	Rattus norvegicus
Or52e5	10090	258753	Mus musculus
Or52e5	10116	405917	Rattus norvegicus
Or52e8	10090	257910	Mus musculus
Or52e8	10116	293327	Rattus norvegicus
Or52h1	10090	258746	Mus musculus
Or52h1	10116	293289	Rattus norvegicus
Or52i2	10090	258749	Mus musculus
Or52i2	10116	684179	Rattus norvegicus
Or52i2	230844	102925327	Peromyscus maniculatus bairdii
Or52j3	10090	404317	Mus musculus
Or52j3	10116	293226	Rattus norvegicus
Or52j3b	10116	293224	Rattus norvegicus
Or52k1	10116	405365	Rattus norvegicus
Or52k2	10090	259106	Mus musculus
Or52k2	10116	293192	Rattus norvegicus
Or52l1	10090	258160	Mus musculus
Or52l1	10116	293338	Rattus norvegicus
Or52l1	51338	141421359	Castor canadensis
Or52l1	94247	138836250	Dipodomys merriami
Or52l1b	10116	405293	Rattus norvegicus
Or52n2	10090	259100	Mus musculus
Or52n2	10116	293319	Rattus norvegicus
Or52n4	10090	259051	Mus musculus
Or52n4	10116	293305	Rattus norvegicus
Or52n4	230844	102913291	Peromyscus maniculatus bairdii
Or52n4	94247	138836245	Dipodomys merriami
Or52n4e	10116	293312	Rattus norvegicus
Or52n5	10090	259045	Mus musculus
Or52p1	10090	259078	Mus musculus
Or52p1	10116	293304	Rattus norvegicus
Or52r1	10090	259092	Mus musculus
Or52r1	10116	293210	Rattus norvegicus
Or5a1	10090	258677	Mus musculus
Or5a1	10116	293764	Rattus norvegicus
Or5a1	43179	101958503	Ictidomys tridecemlineatus
Or5a1	51338	109674972	Castor canadensis
Or5a1	94247	138834109	Dipodomys merriami
Or5al1	10090	257941	Mus musculus
Or5al1	10116	404890	Rattus norvegicus
Or5an1	10090	258680	Mus musculus
Or5an1	10116	405034	Rattus norvegicus
Or5an9	10090	258409	Mus musculus
Or5an9	10116	293773	Rattus norvegicus
Or5ap2	10090	258573	Mus musculus
Or5ap2	10116	405255	Rattus norvegicus
Or5ar1	10090	259017	Mus musculus
Or5ar1	10116	295732	Rattus norvegicus
Or5ar1	43179	101976184	Ictidomys tridecemlineatus
Or5ar1	51338	109701582	Castor canadensis
Or5as1	10090	258586	Mus musculus
Or5as1	10116	405940	Rattus norvegicus
Or5au1	10090	258420	Mus musculus
Or5au1	10116	405123	Rattus norvegicus
Or5au1	230844	102907703	Peromyscus maniculatus bairdii
Or5au1	43179	101961792	Ictidomys tridecemlineatus
Or5au1	51338	109690925	Castor canadensis
Or5b12	10090	258696	Mus musculus
Or5b12	10116	293788	Rattus norvegicus
Or5b17	10116	687097	Rattus norvegicus
Or5b21	10090	258697	Mus musculus
Or5b21	10116	405303	Rattus norvegicus
Or5b21	230844	102914087	Peromyscus maniculatus bairdii
Or5b21	43179	101968058	Ictidomys tridecemlineatus
Or5b21	51338	141422278	Castor canadensis
Or5b3	10090	258690	Mus musculus
Or5b3	10116	405025	Rattus norvegicus
Or5c1	10090	258371	Mus musculus
Or5c1	10116	296694	Rattus norvegicus
Or5c1	230844	102909704	Peromyscus maniculatus bairdii
Or5c1	43179	101966098	Ictidomys tridecemlineatus
Or5c1	51338	109675925	Castor canadensis
Or5c1	94247	138815708	Dipodomys merriami
Or5d14	10090	258105	Mus musculus
Or5d14	10116	295834	Rattus norvegicus
Or5d14	43179	101962746	Ictidomys tridecemlineatus
Or5d16	10090	258636	Mus musculus
Or5d18	10090	117004	Mus musculus
Or5d18	10116	686683	Rattus norvegicus
Or5i1	10090	258640	Mus musculus
Or5i1	10116	295822	Rattus norvegicus
Or5i1	94247	138833646	Dipodomys merriami
Or5k1	10090	259002	Mus musculus
Or5k3	10090	259000	Mus musculus
Or5k3	10116	363763	Rattus norvegicus
Or5m10	10090	258580	Mus musculus
Or5m10	10116	295736	Rattus norvegicus
Or5m11	10090	257936	Mus musculus
Or5m11	10116	295741	Rattus norvegicus
Or5m3	10090	258572	Mus musculus
Or5m3	10116	295744	Rattus norvegicus
Or5m3	43179	101977021	Ictidomys tridecemlineatus
